rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,run_id,condition,recorded_at,id,ip,browser,browser_version,platform,platform_version,user_agent,referer,language,accept_language,success,question_number,block,question_text,valence,slider_start,question_order
2234,<p style='font-size:22px;'>軽薄</p>,17,html-slider-response,31,2.1.0,28522,1,1,2025-11-27 12:06:05,32b0e03410f347e9,158.217.104.71,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,32,superiority,軽薄,negative,50.0,
3789,<p style='font-size:22px;'>知的</p>,67,html-slider-response,32,2.1.0,47516,1,1,2025-11-27 12:06:09,32b0e03410f347e9,158.217.104.101,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,33,superiority,知的,positive,50.0,
1131,<p style='font-size:22px;'>控え目</p>,86,html-slider-response,33,2.1.0,48537,1,1,2025-11-27 12:06:13,32b0e03410f347e9,158.217.104.246,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,34,superiority,控え目,positive,50.0,
3711,<p style='font-size:22px;'>果敢</p>,68,html-slider-response,34,2.1.0,42370,1,1,2025-11-27 12:06:17,32b0e03410f347e9,158.217.104.73,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,35,superiority,果敢,positive,50.0,
2075,<p style='font-size:22px;'>浅薄</p>,21,html-slider-response,35,2.1.0,11171,1,1,2025-11-27 12:06:21,32b0e03410f347e9,158.217.104.48,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,36,superiority,浅薄,negative,50.0,
2870,<p style='font-size:22px;'>社交的</p>,70,html-slider-response,36,2.1.0,8608,1,1,2025-11-27 12:06:25,32b0e03410f347e9,158.217.104.181,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,37,superiority,社交的,positive,50.0,
651,<p style='font-size:22px;'>粘り強い</p>,70,html-slider-response,37,2.1.0,33507,1,1,2025-11-27 12:06:29,32b0e03410f347e9,158.217.104.226,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,38,superiority,粘り強い,positive,50.0,
1250,<p style='font-size:22px;'>人望がない</p>,27,html-slider-response,38,2.1.0,44225,1,1,2025-11-27 12:06:33,32b0e03410f347e9,158.217.104.16,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,39,superiority,人望がない,negative,50.0,
3939,<p style='font-size:22px;'>悲観的</p>,37,html-slider-response,39,2.1.0,20408,1,1,2025-11-27 12:06:37,32b0e03410f347e9,158.217.104.214,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,40,superiority,悲観的,negative,50.0,
3289,<p style='font-size:22px;'>ユーモアがある</p>,51,html-slider-response,40,2.1.0,42421,1,1,2025-11-27 12:06:41,32b0e03410f347e9,158.217.104.191,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,41,superiority,ユーモアがある,positive,50.0,
3828,<p style='font-size:22px;'>誠実</p>,100,html-slider-response,41,2.1.0,13925,1,1,2025-11-27 12:06:45,32b0e03410f347e9,158.217.104.8,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,42,superiority,誠実,positive,50.0,
1323,<p style='font-size:22px;'>勤勉</p>,65,html-slider-response,42,2.1.0,41423,1,1,2025-11-27 12:06:49,32b0e03410f347e9,158.217.104.236,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,43,superiority,勤勉,positive,50.0,
2706,<p style='font-size:22px;'>寛大</p>,80,html-slider-response,43,2.1.0,1237,1,1,2025-11-27 12:06:53,32b0e03410f347e9,158.217.104.203,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,44,superiority,寛大,positive,50.0,
1017,<p style='font-size:22px;'>冷静</p>,42,html-slider-response,44,2.1.0,7510,1,1,2025-11-27 12:06:57,32b0e03410f347e9,158.217.104.179,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,45,superiority,冷静,positive,50.0,
2549,<p style='font-size:22px;'>従順</p>,55,html-slider-response,45,2.1.0,47351,1,1,2025-11-27 12:07:01,32b0e03410f347e9,158.217.104.107,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,46,superiority,従順,positive,50.0,
3350,<p style='font-size:22px;'>無責任</p>,55,html-slider-response,46,2.1.0,28781,1,1,2025-11-27 12:07:05,32b0e03410f347e9,158.217.104.84,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,47,superiority,無責任,negative,50.0,
3954,<p style='font-size:22px;'>正直</p>,50,html-slider-response,47,2.1.0,21549,1,1,2025-11-27 12:07:09,32b0e03410f347e9,158.217.104.191,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,48,superiority,正直,positive,50.0,
3866,<p style='font-size:22px;'>厳格</p>,65,html-slider-response,48,2.1.0,47583,1,1,2025-11-27 12:07:13,32b0e03410f347e9,158.217.104.215,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,49,superiority,厳格,positive,50.0,
726,<p style='font-size:22px;'>浪費家</p>,47,html-slider-response,49,2.1.0,36127,1,1,2025-11-27 12:07:17,32b0e03410f347e9,158.217.104.127,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,50,superiority,浪費家,negative,50.0,
2772,<p style='font-size:22px;'>不器用</p>,28,html-slider-response,50,2.1.0,30099,1,1,2025-11-27 12:07:21,32b0e03410f347e9,158.217.104.36,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,51,superiority,不器用,negative,50.0,
2774,<p style='font-size:22px;'>視野が広い</p>,89,html-slider-response,51,2.1.0,49951,1,1,2025-11-27 12:07:25,32b0e03410f347e9,158.217.104.139,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,52,superiority,視野が広い,positive,50.0,
837,<p style='font-size:22px;'>自分には人との付き合いがないと感じることがありますか？</p>,1,survey-likert,52,2.1.0,25088,1,1,2025-11-27 12:07:29,32b0e03410f347e9,158.217.104.225,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,1,loneliness,自分には人との付き合いがないと感じることがありますか？,,,
2587,<p style='font-size:22px;'>自分は他の人たちから孤立していると感じることはありますか？</p>,3,survey-likert,53,2.1.0,32826,1,1,2025-11-27 12:07:33,32b0e03410f347e9,158.217.104.50,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,2,loneliness,自分は他の人たちから孤立していると感じることはありますか？,,,
1525,<p style='font-size:22px;'>自分は取り残されていると感じることがありますか？</p>,1,survey-likert,54,2.1.0,9467,1,1,2025-11-27 12:07:37,32b0e03410f347e9,158.217.104.94,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,3,loneliness,自分は取り残されていると感じることがありますか？,,,
