rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,run_id,condition,recorded_at,id,ip,browser,browser_version,platform,platform_version,user_agent,referer,language,accept_language,success,question_number,block,question_text,valence,slider_start,question_order
3063,<p style='font-size:22px;'>内気</p>,38,html-slider-response,10,2.1.0,32001,1,1,2025-11-27 07:01:41,8f126b26407843e0,158.217.104.19,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,8,superiority,内気,negative,50.0,
2746,<p style='font-size:22px;'>陰気</p>,35,html-slider-response,11,2.1.0,26056,1,1,2025-11-27 07:01:45,8f126b26407843e0,158.217.104.19,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,9,superiority,陰気,negative,50.0,
1059,<p style='font-size:22px;'>器用</p>,68,html-slider-response,12,2.1.0,9889,1,1,2025-11-27 07:01:49,8f126b26407843e0,158.217.104.152,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,10,superiority,器用,positive,50.0,
3556,<p style='font-size:22px;'>粘り強い</p>,72,html-slider-response,13,2.1.0,24629,1,1,2025-11-27 07:01:53,8f126b26407843e0,158.217.104.240,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,11,superiority,粘り強い,positive,50.0,
3717,<p style='font-size:22px;'>短気</p>,50,html-slider-response,14,2.1.0,34583,1,1,2025-11-27 07:01:57,8f126b26407843e0,158.217.104.196,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,12,superiority,短気,negative,50.0,
2605,<p style='font-size:22px;'>従順</p>,61,html-slider-response,15,2.1.0,35566,1,1,2025-11-27 07:02:01,8f126b26407843e0,158.217.104.121,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,13,superiority,従順,positive,50.0,
3945,<p style='font-size:22px;'>寛大</p>,79,html-slider-response,16,2.1.0,41323,1,1,2025-11-27 07:02:05,8f126b26407843e0,158.217.104.19,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,14,superiority,寛大,positive,50.0,
2675,<p style='font-size:22px;'>人に好かれる</p>,95,html-slider-response,17,2.1.0,3736,1,1,2025-11-27 07:02:09,8f126b26407843e0,158.217.104.246,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,15,superiority,人に好かれる,positive,50.0,
2758,<p style='font-size:22px;'>不正直</p>,31,html-slider-response,18,2.1.0,14589,1,1,2025-11-27 07:02:13,8f126b26407843e0,158.217.104.237,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,16,superiority,不正直,negative,50.0,
3221,<p style='font-size:22px;'>うぬぼれ屋</p>,8,html-slider-response,19,2.1.0,25952,1,1,2025-11-27 07:02:17,8f126b26407843e0,158.217.104.252,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,17,superiority,うぬぼれ屋,negative,50.0,
3496,<p style='font-size:22px;'>支配的</p>,20,html-slider-response,20,2.1.0,48090,1,1,2025-11-27 07:02:21,8f126b26407843e0,158.217.104.101,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,18,superiority,支配的,negative,50.0,
3879,<p style='font-size:22px;'>人望がない</p>,41,html-slider-response,21,2.1.0,46170,1,1,2025-11-27 07:02:25,8f126b26407843e0,158.217.104.160,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,19,superiority,人望がない,negative,50.0,
3910,<p style='font-size:22px;'>衝動的</p>,52,html-slider-response,22,2.1.0,31058,1,1,2025-11-27 07:02:29,8f126b26407843e0,158.217.104.28,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,20,superiority,衝動的,negative,50.0,
3049,<p style='font-size:22px;'>厳格</p>,72,html-slider-response,23,2.1.0,41290,1,1,2025-11-27 07:02:33,8f126b26407843e0,158.217.104.13,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,21,superiority,厳格,positive,50.0,
3850,<p style='font-size:22px;'>浪費家</p>,22,html-slider-response,24,2.1.0,19148,1,1,2025-11-27 07:02:37,8f126b26407843e0,158.217.104.2,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,22,superiority,浪費家,negative,50.0,
1322,<p style='font-size:22px;'>想像力に富む</p>,63,html-slider-response,25,2.1.0,46406,1,1,2025-11-27 07:02:41,8f126b26407843e0,158.217.104.207,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,23,superiority,想像力に富む,positive,50.0,
2913,<p style='font-size:22px;'>頼りになる</p>,84,html-slider-response,26,2.1.0,36642,1,1,2025-11-27 07:02:45,8f126b26407843e0,158.217.104.196,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,24,superiority,頼りになる,positive,50.0,
935,<p style='font-size:22px;'>存在感が薄い</p>,45,html-slider-response,27,2.1.0,37508,1,1,2025-11-27 07:02:49,8f126b26407843e0,158.217.104.101,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,25,superiority,存在感が薄い,negative,50.0,
1350,<p style='font-size:22px;'>果敢</p>,88,html-slider-response,28,2.1.0,43830,1,1,2025-11-27 07:02:53,8f126b26407843e0,158.217.104.23,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,26,superiority,果敢,positive,50.0,
2514,<p style='font-size:22px;'>陽気</p>,78,html-slider-response,29,2.1.0,36560,1,1,2025-11-27 07:02:57,8f126b26407843e0,158.217.104.222,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,27,superiority,陽気,positive,50.0,
1858,<p style='font-size:22px;'>頼りない</p>,35,html-slider-response,30,2.1.0,37069,1,1,2025-11-27 07:03:01,8f126b26407843e0,158.217.104.254,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,28,superiority,頼りない,negative,50.0,
2957,<p style='font-size:22px;'>知的</p>,72,html-slider-response,31,2.1.0,35520,1,1,2025-11-27 07:03:05,8f126b26407843e0,158.217.104.132,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,29,superiority,知的,positive,50.0,
1727,<p style='font-size:22px;'>冷静</p>,69,html-slider-response,32,2.1.0,34172,1,1,2025-11-27 07:03:09,8f126b26407843e0,158.217.104.245,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,30,superiority,冷静,positive,50.0,
1057,<p style='font-size:22px;'>ユーモアがない</p>,39,html-slider-response,33,2.1.0,47994,1,1,2025-11-27 07:03:13,8f126b26407843e0,158.217.104.251,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,31,superiority,ユーモアがない,negative,50.0,
1035,<p style='font-size:22px;'>気まぐれ</p>,46,html-slider-response,34,2.1.0,17902,1,1,2025-11-27 07:03:17,8f126b26407843e0,158.217.104.108,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,32,superiority,気まぐれ,negative,50.0,
3748,<p style='font-size:22px;'>感傷的</p>,38,html-slider-response,35,2.1.0,12333,1,1,2025-11-27 07:03:21,8f126b26407843e0,158.217.104.108,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,33,superiority,感傷的,negative,50.0,
1502,<p style='font-size:22px;'>親切</p>,76,html-slider-response,36,2.1.0,19699,1,1,2025-11-27 07:03:25,8f126b26407843e0,158.217.104.251,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,34,superiority,親切,positive,50.0,
3188,<p style='font-size:22px;'>軽薄</p>,11,html-slider-response,37,2.1.0,45063,1,1,2025-11-27 07:03:29,8f126b26407843e0,158.217.104.101,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,35,superiority,軽薄,negative,50.0,
1205,<p style='font-size:22px;'>単純</p>,34,html-slider-response,38,2.1.0,21275,1,1,2025-11-27 07:03:33,8f126b26407843e0,158.217.104.183,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,36,superiority,単純,negative,50.0,
1511,<p style='font-size:22px;'>大胆</p>,94,html-slider-response,39,2.1.0,45732,1,1,2025-11-27 07:03:37,8f126b26407843e0,158.217.104.221,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,37,superiority,大胆,positive,50.0,
3569,<p style='font-size:22px;'>誠実</p>,100,html-slider-response,40,2.1.0,46129,1,1,2025-11-27 07:03:41,8f126b26407843e0,158.217.104.235,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,38,superiority,誠実,positive,50.0,
3601,<p style='font-size:22px;'>社交的</p>,54,html-slider-response,41,2.1.0,17908,1,1,2025-11-27 07:03:45,8f126b26407843e0,158.217.104.165,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,39,superiority,社交的,positive,50.0,
1469,<p style='font-size:22px;'>実務家</p>,68,html-slider-response,42,2.1.0,43110,1,1,2025-11-27 07:03:49,8f126b26407843e0,158.217.104.142,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,40,superiority,実務家,positive,50.0,
2522,<p style='font-size:22px;'>正直</p>,77,html-slider-response,43,2.1.0,8157,1,1,2025-11-27 07:03:53,8f126b26407843e0,158.217.104.169,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,41,superiority,正直,positive,50.0,
2308,<p style='font-size:22px;'>悲観的</p>,14,html-slider-response,44,2.1.0,49547,1,1,2025-11-27 07:03:57,8f126b26407843e0,158.217.104.137,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,42,superiority,悲観的,negative,50.0,
1740,<p style='font-size:22px;'>気難しい</p>,39,html-slider-response,45,2.1.0,13951,1,1,2025-11-27 07:04:01,8f126b26407843e0,158.217.104.81,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,43,superiority,気難しい,negative,50.0,
1519,<p style='font-size:22px;'>浅薄</p>,28,html-slider-response,46,2.1.0,27899,1,1,2025-11-27 07:04:05,8f126b26407843e0,158.217.104.215,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,44,superiority,浅薄,negative,50.0,
2789,<p style='font-size:22px;'>真面目</p>,100,html-slider-response,47,2.1.0,15509,1,1,2025-11-27 07:04:09,8f126b26407843e0,158.217.104.242,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,45,superiority,真面目,positive,50.0,
3366,<p style='font-size:22px;'>知性がない</p>,12,html-slider-response,48,2.1.0,11636,1,1,2025-11-27 07:04:13,8f126b26407843e0,158.217.104.121,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,46,superiority,知性がない,negative,50.0,
584,<p style='font-size:22px;'>ユーモアがある</p>,72,html-slider-response,49,2.1.0,23487,1,1,2025-11-27 07:04:17,8f126b26407843e0,158.217.104.136,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,47,superiority,ユーモアがある,positive,50.0,
3327,<p style='font-size:22px;'>不器用</p>,61,html-slider-response,50,2.1.0,26424,1,1,2025-11-27 07:04:21,8f126b26407843e0,158.217.104.108,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,48,superiority,不器用,negative,50.0,
1690,<p style='font-size:22px;'>想像力に欠ける</p>,28,html-slider-response,51,2.1.0,17046,1,1,2025-11-27 07:04:25,8f126b26407843e0,158.217.104.49,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,49,superiority,想像力に欠ける,negative,50.0,
1949,<p style='font-size:22px;'>優柔不断</p>,55,html-slider-response,52,2.1.0,14543,1,1,2025-11-27 07:04:29,8f126b26407843e0,158.217.104.143,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,50,superiority,優柔不断,negative,50.0,
2983,<p style='font-size:22px;'>慎重</p>,54,html-slider-response,53,2.1.0,27984,1,1,2025-11-27 07:04:33,8f126b26407843e0,158.217.104.190,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,51,superiority,慎重,positive,50.0,
3433,<p style='font-size:22px;'>間抜け</p>,44,html-slider-response,54,2.1.0,5797,1,1,2025-11-27 07:04:37,8f126b26407843e0,158.217.104.218,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,52,superiority,間抜け,negative,50.0,
