rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,run_id,condition,recorded_at,id,ip,browser,browser_version,platform,platform_version,user_agent,referer,language,accept_language,success,question_number,block,question_text,valence,slider_start,question_order
2662,<p style='font-size:22px;'>大胆</p>,55,html-slider-response,10,2.1.0,46461,1,1,2025-11-27 10:54:41,6dca90b180a842e3,158.217.104.102,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,11,superiority,大胆,positive,50.0,
2795,<p style='font-size:22px;'>浅薄</p>,63,html-slider-response,11,2.1.0,49911,1,1,2025-11-27 10:54:45,6dca90b180a842e3,158.217.104.42,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,12,superiority,浅薄,negative,50.0,
3170,<p style='font-size:22px;'>気まぐれ</p>,10,html-slider-response,12,2.1.0,44470,1,1,2025-11-27 10:54:49,6dca90b180a842e3,158.217.104.250,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,13,superiority,気まぐれ,negative,50.0,
1401,<p style='font-size:22px;'>不器用</p>,22,html-slider-response,13,2.1.0,26897,1,1,2025-11-27 10:54:53,6dca90b180a842e3,158.217.104.61,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,14,superiority,不器用,negative,50.0,
2157,<p style='font-size:22px;'>謙虚</p>,95,html-slider-response,14,2.1.0,40139,1,1,2025-11-27 10:54:57,6dca90b180a842e3,158.217.104.42,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,15,superiority,謙虚,positive,50.0,
2063,<p style='font-size:22px;'>厳格</p>,67,html-slider-response,15,2.1.0,1319,1,1,2025-11-27 10:55:01,6dca90b180a842e3,158.217.104.48,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,16,superiority,厳格,positive,50.0,
1262,<p style='font-size:22px;'>知性がない</p>,29,html-slider-response,16,2.1.0,19071,1,1,2025-11-27 10:55:05,6dca90b180a842e3,158.217.104.11,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,17,superiority,知性がない,negative,50.0,
1679,<p style='font-size:22px;'>寛大</p>,80,html-slider-response,17,2.1.0,46366,1,1,2025-11-27 10:55:09,6dca90b180a842e3,158.217.104.160,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,18,superiority,寛大,positive,50.0,
2786,<p style='font-size:22px;'>間抜け</p>,31,html-slider-response,18,2.1.0,2284,1,1,2025-11-27 10:55:13,6dca90b180a842e3,158.217.104.195,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,19,superiority,間抜け,negative,50.0,
3492,<p style='font-size:22px;'>支配的</p>,13,html-slider-response,19,2.1.0,26523,1,1,2025-11-27 10:55:17,6dca90b180a842e3,158.217.104.182,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,20,superiority,支配的,negative,50.0,
998,<p style='font-size:22px;'>想像力に欠ける</p>,50,html-slider-response,20,2.1.0,37839,1,1,2025-11-27 10:55:21,6dca90b180a842e3,158.217.104.177,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,21,superiority,想像力に欠ける,negative,50.0,
3175,<p style='font-size:22px;'>内気</p>,33,html-slider-response,21,2.1.0,34918,1,1,2025-11-27 10:55:25,6dca90b180a842e3,158.217.104.3,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,22,superiority,内気,negative,50.0,
3014,<p style='font-size:22px;'>存在感が薄い</p>,33,html-slider-response,22,2.1.0,30280,1,1,2025-11-27 10:55:29,6dca90b180a842e3,158.217.104.200,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,23,superiority,存在感が薄い,negative,50.0,
2763,<p style='font-size:22px;'>控え目</p>,91,html-slider-response,23,2.1.0,30881,1,1,2025-11-27 10:55:33,6dca90b180a842e3,158.217.104.71,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,24,superiority,控え目,positive,50.0,
1098,<p style='font-size:22px;'>ユーモアがない</p>,23,html-slider-response,24,2.1.0,14054,1,1,2025-11-27 10:55:37,6dca90b180a842e3,158.217.104.140,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,25,superiority,ユーモアがない,negative,50.0,
3422,<p style='font-size:22px;'>陰気</p>,32,html-slider-response,25,2.1.0,8550,1,1,2025-11-27 10:55:41,6dca90b180a842e3,158.217.104.2,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,26,superiority,陰気,negative,50.0,
2491,<p style='font-size:22px;'>勤勉</p>,55,html-slider-response,26,2.1.0,31240,1,1,2025-11-27 10:55:45,6dca90b180a842e3,158.217.104.53,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,27,superiority,勤勉,positive,50.0,
2109,<p style='font-size:22px;'>単純</p>,8,html-slider-response,27,2.1.0,44705,1,1,2025-11-27 10:55:49,6dca90b180a842e3,158.217.104.120,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,28,superiority,単純,negative,50.0,
2895,<p style='font-size:22px;'>ユーモアがある</p>,67,html-slider-response,28,2.1.0,47300,1,1,2025-11-27 10:55:53,6dca90b180a842e3,158.217.104.27,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,29,superiority,ユーモアがある,positive,50.0,
783,<p style='font-size:22px;'>社交的</p>,70,html-slider-response,29,2.1.0,19528,1,1,2025-11-27 10:55:57,6dca90b180a842e3,158.217.104.205,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,30,superiority,社交的,positive,50.0,
1378,<p style='font-size:22px;'>真面目</p>,60,html-slider-response,30,2.1.0,25160,1,1,2025-11-27 10:56:01,6dca90b180a842e3,158.217.104.69,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,31,superiority,真面目,positive,50.0,
3043,<p style='font-size:22px;'>悲観的</p>,37,html-slider-response,31,2.1.0,4858,1,1,2025-11-27 10:56:05,6dca90b180a842e3,158.217.104.228,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,32,superiority,悲観的,negative,50.0,
3094,<p style='font-size:22px;'>視野が広い</p>,73,html-slider-response,32,2.1.0,3800,1,1,2025-11-27 10:56:09,6dca90b180a842e3,158.217.104.72,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,33,superiority,視野が広い,positive,50.0,
3971,<p style='font-size:22px;'>人に好かれる</p>,68,html-slider-response,33,2.1.0,31466,1,1,2025-11-27 10:56:13,6dca90b180a842e3,158.217.104.59,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,34,superiority,人に好かれる,positive,50.0,
2359,<p style='font-size:22px;'>実務家</p>,55,html-slider-response,34,2.1.0,14793,1,1,2025-11-27 10:56:17,6dca90b180a842e3,158.217.104.166,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,35,superiority,実務家,positive,50.0,
2611,<p style='font-size:22px;'>従順</p>,71,html-slider-response,35,2.1.0,4376,1,1,2025-11-27 10:56:21,6dca90b180a842e3,158.217.104.169,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,36,superiority,従順,positive,50.0,
1129,<p style='font-size:22px;'>冴えない</p>,12,html-slider-response,36,2.1.0,2546,1,1,2025-11-27 10:56:25,6dca90b180a842e3,158.217.104.33,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,37,superiority,冴えない,negative,50.0,
3536,<p style='font-size:22px;'>冷静</p>,51,html-slider-response,37,2.1.0,25825,1,1,2025-11-27 10:56:29,6dca90b180a842e3,158.217.104.245,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,38,superiority,冷静,positive,50.0,
1001,<p style='font-size:22px;'>優柔不断</p>,28,html-slider-response,38,2.1.0,1296,1,1,2025-11-27 10:56:33,6dca90b180a842e3,158.217.104.29,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,39,superiority,優柔不断,negative,50.0,
3159,<p style='font-size:22px;'>人望がない</p>,53,html-slider-response,39,2.1.0,48851,1,1,2025-11-27 10:56:37,6dca90b180a842e3,158.217.104.117,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,40,superiority,人望がない,negative,50.0,
3511,<p style='font-size:22px;'>想像力に富む</p>,73,html-slider-response,40,2.1.0,24164,1,1,2025-11-27 10:56:41,6dca90b180a842e3,158.217.104.117,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,41,superiority,想像力に富む,positive,50.0,
1819,<p style='font-size:22px;'>軽薄</p>,32,html-slider-response,41,2.1.0,10197,1,1,2025-11-27 10:56:45,6dca90b180a842e3,158.217.104.154,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,42,superiority,軽薄,negative,50.0,
3383,<p style='font-size:22px;'>粘り強い</p>,62,html-slider-response,42,2.1.0,45084,1,1,2025-11-27 10:56:49,6dca90b180a842e3,158.217.104.4,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,43,superiority,粘り強い,positive,50.0,
979,<p style='font-size:22px;'>衝動的</p>,21,html-slider-response,43,2.1.0,30803,1,1,2025-11-27 10:56:53,6dca90b180a842e3,158.217.104.97,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,44,superiority,衝動的,negative,50.0,
3148,<p style='font-size:22px;'>親切</p>,70,html-slider-response,44,2.1.0,16994,1,1,2025-11-27 10:56:57,6dca90b180a842e3,158.217.104.251,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,45,superiority,親切,positive,50.0,
1706,<p style='font-size:22px;'>陽気</p>,58,html-slider-response,45,2.1.0,32809,1,1,2025-11-27 10:57:01,6dca90b180a842e3,158.217.104.130,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,46,superiority,陽気,positive,50.0,
2865,<p style='font-size:22px;'>頼りない</p>,10,html-slider-response,46,2.1.0,17973,1,1,2025-11-27 10:57:05,6dca90b180a842e3,158.217.104.237,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,47,superiority,頼りない,negative,50.0,
2121,<p style='font-size:22px;'>慎重</p>,69,html-slider-response,47,2.1.0,28463,1,1,2025-11-27 10:57:09,6dca90b180a842e3,158.217.104.247,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,48,superiority,慎重,positive,50.0,
1555,<p style='font-size:22px;'>知的</p>,53,html-slider-response,48,2.1.0,39457,1,1,2025-11-27 10:57:13,6dca90b180a842e3,158.217.104.100,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,49,superiority,知的,positive,50.0,
1775,<p style='font-size:22px;'>器用</p>,83,html-slider-response,49,2.1.0,46455,1,1,2025-11-27 10:57:17,6dca90b180a842e3,158.217.104.192,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,50,superiority,器用,positive,50.0,
664,<p style='font-size:22px;'>不正直</p>,24,html-slider-response,50,2.1.0,36798,1,1,2025-11-27 10:57:21,6dca90b180a842e3,158.217.104.70,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,51,superiority,不正直,negative,50.0,
3553,<p style='font-size:22px;'>正直</p>,84,html-slider-response,51,2.1.0,20005,1,1,2025-11-27 10:57:25,6dca90b180a842e3,158.217.104.134,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,52,superiority,正直,positive,50.0,
1984,<p style='font-size:22px;'>自分は取り残されていると感じることがありますか？</p>,0,survey-likert,52,2.1.0,17161,1,1,2025-11-27 10:57:29,6dca90b180a842e3,158.217.104.9,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,1,loneliness,自分は取り残されていると感じることがありますか？,,,
3739,<p style='font-size:22px;'>自分には人との付き合いがないと感じることがありますか？</p>,0,survey-likert,53,2.1.0,25979,1,1,2025-11-27 10:57:33,6dca90b180a842e3,158.217.104.114,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,2,loneliness,自分には人との付き合いがないと感じることがありますか？,,,
1788,<p style='font-size:22px;'>自分は他の人たちから孤立していると感じることはありますか？</p>,1,survey-likert,54,2.1.0,37763,1,1,2025-11-27 10:57:37,6dca90b180a842e3,158.217.104.25,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,3,loneliness,自分は他の人たちから孤立していると感じることはありますか？,,,
