rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,run_id,condition,recorded_at,id,ip,browser,browser_version,platform,platform_version,user_agent,referer,language,accept_language,success,question_number,block,question_text,valence,slider_start,question_order
3986,<p style='font-size:22px;'>陽気</p>,61,html-slider-response,11,2.1.0,29898,1,1,2025-11-27 06:20:45,c8fd6ace2ac943de,158.217.104.213,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,12,superiority,陽気,positive,50.0,
2767,<p style='font-size:22px;'>真面目</p>,55,html-slider-response,12,2.1.0,3904,1,1,2025-11-27 06:20:49,c8fd6ace2ac943de,158.217.104.47,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,13,superiority,真面目,positive,50.0,
3711,<p style='font-size:22px;'>実務家</p>,61,html-slider-response,13,2.1.0,4259,1,1,2025-11-27 06:20:53,c8fd6ace2ac943de,158.217.104.150,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,14,superiority,実務家,positive,50.0,
3036,<p style='font-size:22px;'>優柔不断</p>,35,html-slider-response,14,2.1.0,32341,1,1,2025-11-27 06:20:57,c8fd6ace2ac943de,158.217.104.170,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,15,superiority,優柔不断,negative,50.0,
3405,<p style='font-size:22px;'>浅薄</p>,28,html-slider-response,15,2.1.0,31921,1,1,2025-11-27 06:21:01,c8fd6ace2ac943de,158.217.104.233,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,16,superiority,浅薄,negative,50.0,
2922,<p style='font-size:22px;'>想像力に欠ける</p>,50,html-slider-response,16,2.1.0,3777,1,1,2025-11-27 06:21:05,c8fd6ace2ac943de,158.217.104.54,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,17,superiority,想像力に欠ける,negative,50.0,
3242,<p style='font-size:22px;'>不正直</p>,24,html-slider-response,17,2.1.0,16550,1,1,2025-11-27 06:21:09,c8fd6ace2ac943de,158.217.104.22,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,18,superiority,不正直,negative,50.0,
2356,<p style='font-size:22px;'>冷静</p>,70,html-slider-response,18,2.1.0,49793,1,1,2025-11-27 06:21:13,c8fd6ace2ac943de,158.217.104.90,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,19,superiority,冷静,positive,50.0,
2307,<p style='font-size:22px;'>従順</p>,70,html-slider-response,19,2.1.0,10636,1,1,2025-11-27 06:21:17,c8fd6ace2ac943de,158.217.104.3,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,20,superiority,従順,positive,50.0,
1023,<p style='font-size:22px;'>人望がない</p>,50,html-slider-response,20,2.1.0,25991,1,1,2025-11-27 06:21:21,c8fd6ace2ac943de,158.217.104.121,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,21,superiority,人望がない,negative,50.0,
3650,<p style='font-size:22px;'>短気</p>,24,html-slider-response,21,2.1.0,28572,1,1,2025-11-27 06:21:25,c8fd6ace2ac943de,158.217.104.18,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,22,superiority,短気,negative,50.0,
2734,<p style='font-size:22px;'>厳格</p>,70,html-slider-response,22,2.1.0,6668,1,1,2025-11-27 06:21:29,c8fd6ace2ac943de,158.217.104.112,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,23,superiority,厳格,positive,50.0,
1945,<p style='font-size:22px;'>ユーモアがある</p>,42,html-slider-response,23,2.1.0,7837,1,1,2025-11-27 06:21:33,c8fd6ace2ac943de,158.217.104.198,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,24,superiority,ユーモアがある,positive,50.0,
3501,<p style='font-size:22px;'>想像力に富む</p>,77,html-slider-response,24,2.1.0,26581,1,1,2025-11-27 06:21:37,c8fd6ace2ac943de,158.217.104.109,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,25,superiority,想像力に富む,positive,50.0,
3161,<p style='font-size:22px;'>気まぐれ</p>,28,html-slider-response,25,2.1.0,5283,1,1,2025-11-27 06:21:41,c8fd6ace2ac943de,158.217.104.172,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,26,superiority,気まぐれ,negative,50.0,
1432,<p style='font-size:22px;'>頼りになる</p>,61,html-slider-response,26,2.1.0,30929,1,1,2025-11-27 06:21:45,c8fd6ace2ac943de,158.217.104.120,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,27,superiority,頼りになる,positive,50.0,
3196,<p style='font-size:22px;'>頼りない</p>,25,html-slider-response,27,2.1.0,4676,1,1,2025-11-27 06:21:49,c8fd6ace2ac943de,158.217.104.36,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,28,superiority,頼りない,negative,50.0,
2838,<p style='font-size:22px;'>浪費家</p>,41,html-slider-response,28,2.1.0,40095,1,1,2025-11-27 06:21:53,c8fd6ace2ac943de,158.217.104.34,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,29,superiority,浪費家,negative,50.0,
2746,<p style='font-size:22px;'>誠実</p>,44,html-slider-response,29,2.1.0,22583,1,1,2025-11-27 06:21:57,c8fd6ace2ac943de,158.217.104.98,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,30,superiority,誠実,positive,50.0,
1146,<p style='font-size:22px;'>寛大</p>,36,html-slider-response,30,2.1.0,46730,1,1,2025-11-27 06:22:01,c8fd6ace2ac943de,158.217.104.83,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,31,superiority,寛大,positive,50.0,
1606,<p style='font-size:22px;'>不器用</p>,24,html-slider-response,31,2.1.0,45481,1,1,2025-11-27 06:22:05,c8fd6ace2ac943de,158.217.104.135,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,32,superiority,不器用,negative,50.0,
3870,<p style='font-size:22px;'>悲観的</p>,14,html-slider-response,32,2.1.0,15457,1,1,2025-11-27 06:22:09,c8fd6ace2ac943de,158.217.104.53,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,33,superiority,悲観的,negative,50.0,
798,<p style='font-size:22px;'>視野が広い</p>,74,html-slider-response,33,2.1.0,31571,1,1,2025-11-27 06:22:13,c8fd6ace2ac943de,158.217.104.28,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,34,superiority,視野が広い,positive,50.0,
3161,<p style='font-size:22px;'>単純</p>,12,html-slider-response,34,2.1.0,45049,1,1,2025-11-27 06:22:17,c8fd6ace2ac943de,158.217.104.187,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,35,superiority,単純,negative,50.0,
1545,<p style='font-size:22px;'>存在感が薄い</p>,28,html-slider-response,35,2.1.0,43833,1,1,2025-11-27 06:22:21,c8fd6ace2ac943de,158.217.104.102,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,36,superiority,存在感が薄い,negative,50.0,
3814,<p style='font-size:22px;'>うぬぼれ屋</p>,24,html-slider-response,36,2.1.0,7196,1,1,2025-11-27 06:22:25,c8fd6ace2ac943de,158.217.104.156,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,37,superiority,うぬぼれ屋,negative,50.0,
2185,<p style='font-size:22px;'>社交的</p>,96,html-slider-response,37,2.1.0,33961,1,1,2025-11-27 06:22:29,c8fd6ace2ac943de,158.217.104.82,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,38,superiority,社交的,positive,50.0,
525,<p style='font-size:22px;'>感傷的</p>,31,html-slider-response,38,2.1.0,42908,1,1,2025-11-27 06:22:33,c8fd6ace2ac943de,158.217.104.238,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,39,superiority,感傷的,negative,50.0,
2282,<p style='font-size:22px;'>謙虚</p>,66,html-slider-response,39,2.1.0,1342,1,1,2025-11-27 06:22:37,c8fd6ace2ac943de,158.217.104.182,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,40,superiority,謙虚,positive,50.0,
639,<p style='font-size:22px;'>支配的</p>,45,html-slider-response,40,2.1.0,11114,1,1,2025-11-27 06:22:41,c8fd6ace2ac943de,158.217.104.236,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,41,superiority,支配的,negative,50.0,
814,<p style='font-size:22px;'>内気</p>,31,html-slider-response,41,2.1.0,49188,1,1,2025-11-27 06:22:45,c8fd6ace2ac943de,158.217.104.63,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,42,superiority,内気,negative,50.0,
3469,<p style='font-size:22px;'>正直</p>,78,html-slider-response,42,2.1.0,35110,1,1,2025-11-27 06:22:49,c8fd6ace2ac943de,158.217.104.93,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,43,superiority,正直,positive,50.0,
2773,<p style='font-size:22px;'>大胆</p>,58,html-slider-response,43,2.1.0,17305,1,1,2025-11-27 06:22:53,c8fd6ace2ac943de,158.217.104.9,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,44,superiority,大胆,positive,50.0,
2974,<p style='font-size:22px;'>果敢</p>,56,html-slider-response,44,2.1.0,20421,1,1,2025-11-27 06:22:57,c8fd6ace2ac943de,158.217.104.178,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,45,superiority,果敢,positive,50.0,
625,<p style='font-size:22px;'>衝動的</p>,17,html-slider-response,45,2.1.0,36184,1,1,2025-11-27 06:23:01,c8fd6ace2ac943de,158.217.104.63,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,46,superiority,衝動的,negative,50.0,
3702,<p style='font-size:22px;'>知性がない</p>,51,html-slider-response,46,2.1.0,28291,1,1,2025-11-27 06:23:05,c8fd6ace2ac943de,158.217.104.166,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,47,superiority,知性がない,negative,50.0,
1106,<p style='font-size:22px;'>無責任</p>,23,html-slider-response,47,2.1.0,27542,1,1,2025-11-27 06:23:09,c8fd6ace2ac943de,158.217.104.6,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,48,superiority,無責任,negative,50.0,
2480,<p style='font-size:22px;'>器用</p>,53,html-slider-response,48,2.1.0,28800,1,1,2025-11-27 06:23:13,c8fd6ace2ac943de,158.217.104.101,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,49,superiority,器用,positive,50.0,
794,<p style='font-size:22px;'>慎重</p>,63,html-slider-response,49,2.1.0,31636,1,1,2025-11-27 06:23:17,c8fd6ace2ac943de,158.217.104.127,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,50,superiority,慎重,positive,50.0,
1044,<p style='font-size:22px;'>勤勉</p>,76,html-slider-response,50,2.1.0,18707,1,1,2025-11-27 06:23:21,c8fd6ace2ac943de,158.217.104.176,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,51,superiority,勤勉,positive,50.0,
3823,<p style='font-size:22px;'>思いやりがある</p>,97,html-slider-response,51,2.1.0,21053,1,1,2025-11-27 06:23:25,c8fd6ace2ac943de,158.217.104.152,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,52,superiority,思いやりがある,positive,50.0,
2951,<p style='font-size:22px;'>自分は他の人たちから孤立していると感じることはありますか？</p>,3,survey-likert,52,2.1.0,6490,1,1,2025-11-27 06:23:29,c8fd6ace2ac943de,158.217.104.113,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,1,loneliness,自分は他の人たちから孤立していると感じることはありますか？,,,
1415,<p style='font-size:22px;'>自分には人との付き合いがないと感じることがありますか？</p>,1,survey-likert,53,2.1.0,40924,1,1,2025-11-27 06:23:33,c8fd6ace2ac943de,158.217.104.41,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,2,loneliness,自分には人との付き合いがないと感じることがありますか？,,,
3735,<p style='font-size:22px;'>自分は取り残されていると感じることがありますか？</p>,0,survey-likert,54,2.1.0,42104,1,1,2025-11-27 06:23:37,c8fd6ace2ac943de,158.217.104.87,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,3,loneliness,自分は取り残されていると感じることがありますか？,,,
