rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,run_id,condition,recorded_at,id,ip,browser,browser_version,platform,platform_version,user_agent,referer,language,accept_language,success,question_number,block,question_text,valence,slider_start,question_order
2116,<p style='font-size:22px;'>正直</p>,82,html-slider-response,11,2.1.0,24749,1,1,2025-11-27 14:17:45,6590c1e1384e4478,158.217.104.10,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,12,superiority,正直,positive,50.0,
1608,<p style='font-size:22px;'>誠実</p>,62,html-slider-response,12,2.1.0,5765,1,1,2025-11-27 14:17:49,6590c1e1384e4478,158.217.104.207,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,13,superiority,誠実,positive,50.0,
2183,<p style='font-size:22px;'>謙虚</p>,56,html-slider-response,13,2.1.0,21556,1,1,2025-11-27 14:17:53,6590c1e1384e4478,158.217.104.103,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,14,superiority,謙虚,positive,50.0,
633,<p style='font-size:22px;'>真面目</p>,77,html-slider-response,14,2.1.0,25905,1,1,2025-11-27 14:17:57,6590c1e1384e4478,158.217.104.30,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,15,superiority,真面目,positive,50.0,
1062,<p style='font-size:22px;'>冴えない</p>,15,html-slider-response,15,2.1.0,5772,1,1,2025-11-27 14:18:01,6590c1e1384e4478,158.217.104.33,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,16,superiority,冴えない,negative,50.0,
1053,<p style='font-size:22px;'>短気</p>,25,html-slider-response,16,2.1.0,2353,1,1,2025-11-27 14:18:05,6590c1e1384e4478,158.217.104.235,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,17,superiority,短気,negative,50.0,
1421,<p style='font-size:22px;'>控え目</p>,62,html-slider-response,17,2.1.0,4014,1,1,2025-11-27 14:18:09,6590c1e1384e4478,158.217.104.132,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,18,superiority,控え目,positive,50.0,
3111,<p style='font-size:22px;'>不器用</p>,33,html-slider-response,18,2.1.0,23140,1,1,2025-11-27 14:18:13,6590c1e1384e4478,158.217.104.241,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,19,superiority,不器用,negative,50.0,
2972,<p style='font-size:22px;'>感傷的</p>,33,html-slider-response,19,2.1.0,25443,1,1,2025-11-27 14:18:17,6590c1e1384e4478,158.217.104.217,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,20,superiority,感傷的,negative,50.0,
2025,<p style='font-size:22px;'>優柔不断</p>,29,html-slider-response,20,2.1.0,34171,1,1,2025-11-27 14:18:21,6590c1e1384e4478,158.217.104.149,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,21,superiority,優柔不断,negative,50.0,
3519,<p style='font-size:22px;'>知性がない</p>,37,html-slider-response,21,2.1.0,7682,1,1,2025-11-27 14:18:25,6590c1e1384e4478,158.217.104.67,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,22,superiority,知性がない,negative,50.0,
2682,<p style='font-size:22px;'>思いやりがある</p>,71,html-slider-response,22,2.1.0,29089,1,1,2025-11-27 14:18:29,6590c1e1384e4478,158.217.104.193,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,23,superiority,思いやりがある,positive,50.0,
2883,<p style='font-size:22px;'>気まぐれ</p>,36,html-slider-response,23,2.1.0,1157,1,1,2025-11-27 14:18:33,6590c1e1384e4478,158.217.104.34,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,24,superiority,気まぐれ,negative,50.0,
658,<p style='font-size:22px;'>無責任</p>,33,html-slider-response,24,2.1.0,10397,1,1,2025-11-27 14:18:37,6590c1e1384e4478,158.217.104.39,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,25,superiority,無責任,negative,50.0,
574,<p style='font-size:22px;'>冷静</p>,88,html-slider-response,25,2.1.0,29157,1,1,2025-11-27 14:18:41,6590c1e1384e4478,158.217.104.138,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,26,superiority,冷静,positive,50.0,
2408,<p style='font-size:22px;'>勤勉</p>,83,html-slider-response,26,2.1.0,19633,1,1,2025-11-27 14:18:45,6590c1e1384e4478,158.217.104.241,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,27,superiority,勤勉,positive,50.0,
2305,<p style='font-size:22px;'>支配的</p>,28,html-slider-response,27,2.1.0,19823,1,1,2025-11-27 14:18:49,6590c1e1384e4478,158.217.104.205,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,28,superiority,支配的,negative,50.0,
751,<p style='font-size:22px;'>果敢</p>,82,html-slider-response,28,2.1.0,33309,1,1,2025-11-27 14:18:53,6590c1e1384e4478,158.217.104.17,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,29,superiority,果敢,positive,50.0,
3911,<p style='font-size:22px;'>人望がない</p>,38,html-slider-response,29,2.1.0,44542,1,1,2025-11-27 14:18:57,6590c1e1384e4478,158.217.104.90,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,30,superiority,人望がない,negative,50.0,
720,<p style='font-size:22px;'>衝動的</p>,14,html-slider-response,30,2.1.0,16612,1,1,2025-11-27 14:19:01,6590c1e1384e4478,158.217.104.128,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,31,superiority,衝動的,negative,50.0,
1469,<p style='font-size:22px;'>気難しい</p>,49,html-slider-response,31,2.1.0,22717,1,1,2025-11-27 14:19:05,6590c1e1384e4478,158.217.104.103,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,32,superiority,気難しい,negative,50.0,
3662,<p style='font-size:22px;'>悲観的</p>,13,html-slider-response,32,2.1.0,13307,1,1,2025-11-27 14:19:09,6590c1e1384e4478,158.217.104.40,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,33,superiority,悲観的,negative,50.0,
2695,<p style='font-size:22px;'>軽薄</p>,35,html-slider-response,33,2.1.0,46258,1,1,2025-11-27 14:19:13,6590c1e1384e4478,158.217.104.43,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,34,superiority,軽薄,negative,50.0,
997,<p style='font-size:22px;'>頼りになる</p>,45,html-slider-response,34,2.1.0,11381,1,1,2025-11-27 14:19:17,6590c1e1384e4478,158.217.104.37,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,35,superiority,頼りになる,positive,50.0,
1616,<p style='font-size:22px;'>内気</p>,22,html-slider-response,35,2.1.0,3223,1,1,2025-11-27 14:19:21,6590c1e1384e4478,158.217.104.182,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,36,superiority,内気,negative,50.0,
1090,<p style='font-size:22px;'>実務家</p>,63,html-slider-response,36,2.1.0,19145,1,1,2025-11-27 14:19:25,6590c1e1384e4478,158.217.104.74,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,37,superiority,実務家,positive,50.0,
1634,<p style='font-size:22px;'>器用</p>,70,html-slider-response,37,2.1.0,37887,1,1,2025-11-27 14:19:29,6590c1e1384e4478,158.217.104.112,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,38,superiority,器用,positive,50.0,
1316,<p style='font-size:22px;'>従順</p>,62,html-slider-response,38,2.1.0,26271,1,1,2025-11-27 14:19:33,6590c1e1384e4478,158.217.104.65,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,39,superiority,従順,positive,50.0,
1472,<p style='font-size:22px;'>人に好かれる</p>,80,html-slider-response,39,2.1.0,36633,1,1,2025-11-27 14:19:37,6590c1e1384e4478,158.217.104.19,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,40,superiority,人に好かれる,positive,50.0,
3535,<p style='font-size:22px;'>想像力に欠ける</p>,32,html-slider-response,40,2.1.0,14876,1,1,2025-11-27 14:19:41,6590c1e1384e4478,158.217.104.215,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,41,superiority,想像力に欠ける,negative,50.0,
3481,<p style='font-size:22px;'>寛大</p>,71,html-slider-response,41,2.1.0,31227,1,1,2025-11-27 14:19:45,6590c1e1384e4478,158.217.104.164,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,42,superiority,寛大,positive,50.0,
2029,<p style='font-size:22px;'>粘り強い</p>,64,html-slider-response,42,2.1.0,4124,1,1,2025-11-27 14:19:49,6590c1e1384e4478,158.217.104.169,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,43,superiority,粘り強い,positive,50.0,
713,<p style='font-size:22px;'>浅薄</p>,36,html-slider-response,43,2.1.0,21611,1,1,2025-11-27 14:19:53,6590c1e1384e4478,158.217.104.175,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,44,superiority,浅薄,negative,50.0,
1617,<p style='font-size:22px;'>大胆</p>,96,html-slider-response,44,2.1.0,32679,1,1,2025-11-27 14:19:57,6590c1e1384e4478,158.217.104.232,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,45,superiority,大胆,positive,50.0,
2554,<p style='font-size:22px;'>存在感が薄い</p>,39,html-slider-response,45,2.1.0,7662,1,1,2025-11-27 14:20:01,6590c1e1384e4478,158.217.104.173,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,46,superiority,存在感が薄い,negative,50.0,
1823,<p style='font-size:22px;'>想像力に富む</p>,83,html-slider-response,46,2.1.0,16388,1,1,2025-11-27 14:20:05,6590c1e1384e4478,158.217.104.231,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,47,superiority,想像力に富む,positive,50.0,
1173,<p style='font-size:22px;'>うぬぼれ屋</p>,29,html-slider-response,47,2.1.0,26136,1,1,2025-11-27 14:20:09,6590c1e1384e4478,158.217.104.41,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,48,superiority,うぬぼれ屋,negative,50.0,
1890,<p style='font-size:22px;'>陰気</p>,17,html-slider-response,48,2.1.0,49653,1,1,2025-11-27 14:20:13,6590c1e1384e4478,158.217.104.180,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,49,superiority,陰気,negative,50.0,
2951,<p style='font-size:22px;'>ユーモアがない</p>,42,html-slider-response,49,2.1.0,7546,1,1,2025-11-27 14:20:17,6590c1e1384e4478,158.217.104.55,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,50,superiority,ユーモアがない,negative,50.0,
2000,<p style='font-size:22px;'>社交的</p>,84,html-slider-response,50,2.1.0,44147,1,1,2025-11-27 14:20:21,6590c1e1384e4478,158.217.104.212,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,51,superiority,社交的,positive,50.0,
806,<p style='font-size:22px;'>厳格</p>,100,html-slider-response,51,2.1.0,39499,1,1,2025-11-27 14:20:25,6590c1e1384e4478,158.217.104.189,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,52,superiority,厳格,positive,50.0,
2929,<p style='font-size:22px;'>自分は他の人たちから孤立していると感じることはありますか？</p>,2,survey-likert,52,2.1.0,10612,1,1,2025-11-27 14:20:29,6590c1e1384e4478,158.217.104.254,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,1,loneliness,自分は他の人たちから孤立していると感じることはありますか？,,,
1672,<p style='font-size:22px;'>自分は取り残されていると感じることがありますか？</p>,0,survey-likert,53,2.1.0,42810,1,1,2025-11-27 14:20:33,6590c1e1384e4478,158.217.104.57,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,2,loneliness,自分は取り残されていると感じることがありますか？,,,
2424,<p style='font-size:22px;'>自分には人との付き合いがないと感じることがありますか？</p>,0,survey-likert,54,2.1.0,12541,1,1,2025-11-27 14:20:37,6590c1e1384e4478,158.217.104.173,Chrome,143.0.0.0,Windows,10,Mozilla/5.0,https://ckfu3zufqx.cognition.run/,ja-JP,"ja-JP,ja;q=0.9,en-US;q=0.6",,3,loneliness,自分には人との付き合いがないと感じることがありますか？,,,
